product ID,Product Title,Merchant ID, Category Label,_Product Code,Number_of_Views,Merchant Rating, Listing Date  
25817,exquisit mw802g mikrowelle mit grill silber 700 w 20 l drehteller 25 5 cm mw802g 0910092,297,Microwaves,FN-6156-FD,1477.0,1.3,5/26/2022
25818,exquisit mw 802 si mikrowelle stand 20l 700w,119,Microwaves,NM-7937-QU,3030.0,4.1,6/18/2022
25819,exquisit mikrowelle mw802 silber 700 w 20 l drehteller 25 5 cm mw802,297,Microwaves,WT-5238-RF,3986.0,1.3,4/26/2024
25820,aeg msb2547d m ed mikrowelle einbau 60cm,119,Microwaves,EF-5271-UD,106.0,3.2,6/19/2022
25821,aeg einbaumikrowelle mit grill msb2547d m,298,Microwaves,GH-1318-KG,2668.0,2.0,2/4/2024
25822,siemens bf525lmw0 eingebaut solo mikrowelle 20l,119,Microwaves,DA-9713-BH,4935.0,2.0,5/14/2023
25823,siemens einbau mikrowelle iq500 bf525lmw0,300,Microwaves,RJ-8476-RP,1164.0,5.0,6/15/2024
25824,neff rahmenloses mikrowellenger t hwb23,300,Microwaves,QH-7127-SW,1157.0,4.0,12/12/2024
25825,gorenje einbau mikrowelle edelstahl bm171d3x,298,Microwaves,VU-1702-WP,2246.0,4.3,4/28/2022
25826,gorenje einbau mikrowelle bm 171 d3x,300,Microwaves,LT-4006-SM,666.0,3.3,12/31/2022
25827,samsung mg23f301taw/eg mikrowelle wei,13,Microwaves,BG-2053-WO,2126.0,4.5,5/16/2022
25828,smeg fmi025x 60cm built in microwave grill for tall housing,301,Microwaves,CK-4604-DH,2941.0,3.6,7/11/2023
25829,smeg fmi025x stainless steel built in microwaveoven with grill complete with frame 25 litres,293,Microwaves,MU-1134-XZ,511.0,4.8,1/18/2022
25830,bosch cfa634gs1,119,Microwaves,YE-5009-DB,249.0,2.1,2/7/2023
25831,microondas integrable bosch cfa634gs1 36 l 900w acero inoxidable,3,Microwaves,CZ-4118-OP,888.0,3.4,7/24/2022
25832,bosch cfa634gs1 microwave oven,324,Microwaves,RC-1228-KP,1023.0,3.8,5/14/2023
25833,siemens einbaumikrowelle cf634ags1,119,Microwaves,FD-4309-IU,4694.0,2.6,11/20/2022
25834,siemens cf634ags1 compact 45,300,Microwaves,WJ-3791-RK,4848.0,4.5,8/18/2023
25835,severin mw7895 microwave timer fuction,52,Microwaves,BJ-6590-QJ,599.0,4.9,7/16/2023
25836,severin mw7895 microwave timer fuction,16,Microwaves,JO-2942-CK,3022.0,3.0,4/24/2023
25837,profi cook pc mwg 1117 microwave 800 w grill function,52,Microwaves,BF-1862-ZF,2530.0,2.6,6/13/2022
25838,profi cook pc mwg 1117 microwave 800 w grill function,16,Microwaves,SC-2207-ZC,2883.0,2.9,11/20/2022
25839,morphy richards microwave accents colour collection 511512 23l digital solo microwave red,17,Microwaves,GH-8511-QK,2064.0,4.4,7/5/2023
25840,23l red microwave 511512,311,Microwaves,JR-8021-OT,1758.0,3.6,4/10/2024
25841,tower t24012 digital solo microwave with 5 power levels 20 litre 800 w black,17,Microwaves,YO-1401-VD,3569.0,1.2,10/2/2023
25842,tower t24012 digital microwave oven black,53,Microwaves,NB-6053-NY,1242.0,3.2,9/26/2023
25843,aeg mbe2657dm,119,Microwaves,OJ-0930-OS,4329.0,1.1,1/29/2024
25844,aeg einbaumikrowelle mit grill mbe2657d m,298,Microwaves,LN-6424-BM,2295.0,4.1,7/27/2022
25845,aeg mbe2657sm,119,Microwaves,WJ-2241-ZY,1925.0,2.3,11/11/2022
25846,aeg einbaumikrowelle mbe2657s m,298,Microwaves,XJ-1855-ZF,2062.0,2.9,10/31/2022
25847,bauknecht emnk5 2238 pt mikrowelle core,300,Microwaves,PZ-1564-UW,3395.0,4.2,6/19/2024
25848,bauknecht einbaumikrowelle edelstahl emnk5 2238 pt,298,Microwaves,WO-4360-EE,440.0,1.2,8/27/2022
25849,bauknecht emnk5 2438 pt mikrowelle core,300,Microwaves,OS-7720-BS,2743.0,1.6,3/14/2024
25850,bauknecht einbaumikrowelle edelstahl emnk5 2438 pt,298,Microwaves,KL-5953-OD,6.0,2.6,10/2/2022
25851,angebot bauknecht emnk3 2138 in mikrowelle value,300,Microwaves,EF-8516-NI,1586.0,1.9,8/11/2024
25852,bauknecht einbaumikrowelle edelstahl emnk3 2138 in,298,Microwaves,TW-5104-ME,825.0,2.4,12/25/2024
25853,bauknecht einbaumikrowelle edelstahl emdk5 5438 pt,298,Microwaves,HL-3349-WJ,3824.0,5.0,9/12/2022
25854,angebot bauknecht emdk5 5438 pt mikrowelle core,300,Microwaves,NH-4389-CD,1268.0,4.3,5/5/2022
25855,amica eb mikrowelle m. grill emw 13170 s emw13170s,297,Microwaves,LK-6540-BR,3436.0,4.5,
25856,amica einbau mikrowelle black design emw 13170 s,298,Microwaves,DZ-9505-AE,3438.0,4.7,1/20/2023
25857,zanussi zfm15100sa si mikrowelle stand unterba,119,Microwaves,KJ-4647-LN,1310.0,2.4,3/23/2023
25858,zanussi zfm15100sa free standing 14l 500 w silver microwave,3,Microwaves,MB-7721-RK,4033.0,2.2,1/22/2023
25859,zanussi mikrowellenger t zfm15100sa,300,Microwaves,UH-4826-EY,1627.0,1.9,1/18/2023
25860,caso m20 ecostyle microwave 700 w,52,Microwaves,EK-5901-SQ,1036.0,4.3,5/4/2022
25861,daewoo kor6m17 microwave 700w 20litre manual 7 power levels white,131,Microwaves,SG-5262-UT,477.0,3.7,12/29/2023
25862,daewoo microwave oven,174,Microwaves,CZ-6925-AR,2678.0,1.9,6/14/2024
25863,hotpoint mwh 2031 mw0 white 20l solo microwave,53,Microwaves,VQ-8399-SX,714.0,2.5,11/24/2022
25864,hotpoint mwh2031mw0 touch control microwave,191,Microwaves,LZ-7361-TH,1676.0,3.0,11/25/2023
25865,smeg fmi120n black built in microwave with electric grill,293,Microwaves,XE-2553-PG,2162.0,3.1,12/27/2024
25866,smeg linea fmi120n built in microwave oven grill black,162,Microwaves,GH-9275-IW,508.0,4.6,12/25/2022
25867,myappliances art28606 60cm built in 20 litre microwave in white,53,Microwaves,DZ-4054-NR,381.0,2.5,9/29/2024
25868,art28606 microwave built in 20l white,337,Microwaves,TO-8334-ZH,1180.0,4.6,3/7/2024
25869,swan retro sm22080ln digital combination microwave with convection oven and grill 25 litre 900w green energy class e,17,Microwaves,OQ-0577-VJ,1845.0,2.8,3/19/2023
25870,swan lime digital combination microwave 25l,321,Microwaves,WK-5138-PW,4370.0,4.0,6/13/2022
25871,hotpoint grill microwave,53,Microwaves,TV-8321-FF,1718.0,4.7,8/30/2024
25872,hotpoint hd line mwh 2422 mb microwave black,4,Microwaves,DY-6466-NQ,1100.0,4.6,12/27/2022
25873,electriq 40 litre touch control freestanding 1000w combination and grill digital microwave oven black,53,Microwaves,NH-5562-ZB,1860.0,1.2,8/8/2023
25874,electriq 40l 1000w freestanding digital combination microwave in stainless steel,6,Microwaves,GD-2317-GQ,2091.0,1.8,5/2/2024
25875,electriq eiqmw1bap 40l digital 1000w combination microwave oven silver,3,Microwaves,CV-9139-XB,717.0,2.9,10/7/2024
25876,belling fmr2080s black 20l retro microwave,137,Microwaves,RG-2212-NI,317.0,2.7,10/20/2024
25877,belling fmr2080s blk 20 litre 800w retro style microwave,160,Microwaves,KF-4762-WJ,4629.0,3.6,8/29/2022
25878,belling fm2890c 28 litre 900w combi microwave in stainless steel,53,Microwaves,NY-6357-HE,1776.0,4.8,10/28/2023
25879,belling fm2890c 28l stainless steel combination microwave,137,Microwaves,WZ-3494-LF,2284.0,1.4,7/19/2023
25880,belling fmr2080s cream 20l retro microwave,137,Microwaves,JX-1988-LD,1244.0,2.8,4/11/2024
25881,belling fmr2080s 20l cream microwave,322,Microwaves,SN-4035-PK,1333.0,1.8,9/2/2024
25882,tower t24003 combi grill microwave 23l 800w black,53,Microwaves,MR-3297-JZ,3669.0,4.6,1/31/2022
25883,akai a24009 digital 700w microwave 20l metallic red,53,Microwaves,RA-9614-MG,1200.0,4.9,8/11/2022
25884,akai red digital microwave 700w,321,Microwaves,XO-2442-VQ,1794.0,2.9,9/23/2022
25885,igenix ig2031 solo digital microwave 5 power levels and defrost function 60 minute programmable timer 700 w 20 litre black,17,Microwaves,CL-2582-BR,2701.0,1.4,2/27/2024
25886,igenix ig2031 20 litre 700w digital microwave black,53,Microwaves,,1454.0,4.1,1/16/2023
25887,hotpoint mwh2421ms solo 750w microwave with 24l capacity in silver,53,Microwaves,UT-4600-BI,1933.0,3.8,7/10/2023
25888,hotpoint hd line mwh 2421 ms microwave silver,4,Microwaves,BR-9920-FW,746.0,2.4,3/3/2022
25889,samsung ms23k3555ew 800w 23l freestanding microwave white,6,Microwaves,VH-9298-OX,840.0,4.5,12/14/2023
25890,samsung ms23k3555ew 23l 800w freestanding microwave white,3,Microwaves,IN-9147-MX,2495.0,4.9,4/26/2024
25891,samsung mw3500k solo microwave white black,7,Microwaves,IU-0600-GJ,1088.0,3.2,6/5/2023
25892,swan sm22080 retro 900w digital combi microwave with grill 25l lime,53,Microwaves,EN-9690-LG,792.0,3.3,12/30/2024
25893,swan green digital combination microwave 25l,321,Microwaves,ZB-4581-MS,1267.0,2.2,8/25/2023
25894,montpellier mwbic90044,330,Microwaves,RM-8380-BH,1550.0,3.3,5/20/2022
25895,montpellier mwbic90044,134,Microwaves,AR-5409-YP,2690.0,2.8,8/13/2023
25896,nordmende nm824bix built in microwave oven grill c/w kit,294,Microwaves,BB-2391-BO,292.0,2.2,6/12/2023
25897,nordmende nm824bix built in microwave oven grill c/w kit,293,Microwaves,QT-1765-ET,4022.0,1.3,6/25/2023
25898,igenix ig2590 digital combination microwave with grill and convection 5 power levels and 10 auto cooking menus 95 minute timer 900 w 25 litre black,17,Microwaves,RE-5808-RI,1404.0,2.0,1/10/2023
25899,igenix ig2590 25 litre 900w digital combination microwave black,53,Microwaves,RE-9104-TW,1648.0,1.8,10/18/2022
25900,electriq built in 17l standard microwave in stainless steel,6,Microwaves,AZ-9189-UY,2816.0,3.2,2/12/2022
25901,electriq built in 17l standard microwave in stainless steel,15,Microwaves,EJ-0072-VQ,3910.0,3.4,12/12/2024
25902,electriq built in 34 litre combination steam microwave oven with onsite warranty,6,Microwaves,GH-9340-NN,2918.0,3.4,1/8/2022
25903,electriq built in 34 litre combination steam microwave oven with onsite warranty,15,Microwaves,FZ-1898-DE,1397.0,2.6,4/28/2023
25904,severin mw 7890 mikrowelle 700 watt 20 l garraum mw 7890,297,Microwaves,UN-1328-YW,1693.0,2.7,2/11/2022
25905,mikrowellenger t mw7890 wei,40,Microwaves,EK-6083-EA,1037.0,4.3,11/29/2022
25906,severin mw 7891 microwave 700 w grill function,52,Microwaves,DF-5473-DX,3852.0,2.9,12/29/2024
25907,severin mw 7891 microwave 700 w grill function,16,Microwaves,DC-2731-FE,1562.0,5.0,11/5/2024
25908,severin mw 7868 microwave 900 w grill function heat convection,52,Microwaves,OC-0282-DY,1112.0,2.8,3/10/2022
25909,severin mw 7868 microwave 900 w grill function heat convection,16,Microwaves,VN-9752-EF,1291.0,3.6,2/22/2022
25910,samsung ms23k3555ew white 23 litre microwave,137,Microwaves,ND-4937-JT,1161.0,1.2,11/16/2023
25911,samsung ms23k3555ew solo microwave oven with 23l capacity in white,53,Microwaves,SY-6727-AB,1029.0,3.6,9/20/2024
25912,igenix ig3093 30 litre 900w digital microwave white,53,Microwaves,HP-0124-IY,4337.0,4.4,6/11/2023
25913,igenix ig3093 solo digital microwave 5 power levels and 10 auto cooking menus defrost function and 95 minute timer 900 w 30 litre white,17,Microwaves,HP-9256-IG,4257.0,4.8,3/4/2022
25914,igenix ig2060 20 litre 800w digital microwave stainless steel,53,Microwaves,LR-5458-SK,2739.0,5.0,9/18/2022
25915,igenix ig2060 solo digital microwave 5 power levels and defrost function 95 minute programmable timer 800 w 20 litre stainless steel,17,Microwaves,CT-1244-WF,978.0,2.1,5/7/2024
25916,daewoo kor7lbkm 800w mint 20l retro collection microwave,53,Microwaves,MA-1048-IT,517.0,3.3,6/29/2022
25918,swan sm22030 standard microwave lime,22,Microwaves,BR-8477-UV,4993.0,2.8,11/5/2024
25919,swan sm22030ln retro 800w digital microwave 20l lime green,53,Microwaves,FA-4401-DO,782.0,3.3,12/21/2022
25920,panasonic nn df385m arbeitsfl che 23l edelstahl,119,Microwaves,BG-0199-MK,2831.0,1.6,7/22/2024
25921,panasonic nn df 385 mepg nn df385mepg,297,Microwaves,FH-5919-FS,4180.0,4.4,12/28/2023
25922,whirlpool amw 731ix electric 31l 2300w stainless steeloven electric oven 31l 2300w 31l 2300w 800w,17,Microwaves,TT-1934-JL,137.0,4.6,8/12/2023
25923,whirlpool amw 731/ix microwave oven,324,Microwaves,EC-8365-DA,753.0,2.8,8/28/2023
25924,samsung ms23j5133at 23 litre 800 watt microwave and 2 year samsung parts and labour warranty silver,82,Microwaves,ID-4882-VU,2953.0,2.1,6/30/2022
25925,samsung ms23j5133at 23 litre 800 watt microwave and 2 year samsung parts and labour warranty silver,59,Microwaves,FC-0458-GR,4808.0,1.6,6/23/2022
25926,siemens hm633gns1 elektrischer ofen 67l,119,Microwaves,ZC-6386-GN,2455.0,3.7,12/20/2022
25927,siemens backofen hm633gns1,300,Microwaves,TU-4106-IY,2834.0,2.2,12/20/2022
25928,smeg cucina mp422x built in compact microwave with grill stainless steel,7,Microwaves,XL-1314-MO,579.0,4.6,3/10/2023
25929,smeg mp422x cucina stainless steel microwave oven,293,Microwaves,YM-1911-WF,3255.0,3.7,6/23/2024
25930,tower t24001 microwave 800 w 20 l silver,53,Microwaves,IA-7454-ZZ,3266.0,3.6,10/9/2022
25931,tower t24001 silver manual microwave,153,Microwaves,YJ-4298-FX,4649.0,3.2,9/16/2022
25932,bosch mikrowellenger t 28cm/38cm bfr634gw1,300,Microwaves,QL-5466-WV,395.0,1.2,5/17/2024
25933,bosch einbaumikrowelle wei bfr634gw1,298,Microwaves,VE-8638-NS,1937.0,4.7,7/13/2023
25934,electriq 20l built in digital microwave with grill in stainless steel,6,Microwaves,VQ-8909-EX,4905.0,3.5,1/5/2022
25935,electriq 20l built in digital microwave with grill in stainless steel,15,Microwaves,MB-1768-VU,2589.0,5.0,8/19/2023
25936,daewoo kor6l7b. case design countertop product type solo microwave,18,Microwaves,PI-0150-LY,3034.0,3.1,1/29/2023
25938,daewoo kor6l7b digital microwave white,3,Microwaves,TX-5932-AT,169.0,3.8,12/2/2022
25939,zanussi zsg20100xa,119,Microwaves,KI-9910-QO,2337.0,1.2,3/4/2022
25940,zanussi mikrowelle zsg 20100 xa,300,Microwaves,BI-4181-UY,3239.0,3.5,2/13/2022
25941,samsung mg 23f301tas,49,Microwaves,UX-6347-EU,3415.0,4.1,6/2/2022
25942,candy micg25gdfn 900w 25l built in microwave with grill black,6,Microwaves,EJ-4050-QZ,3568.0,4.1,5/3/2024
25943,candy micg25gdfn built in compact microwave with grill black,7,Microwaves,SD-7080-QB,3216.0,4.1,10/2/2022
25944,neff mikrowellenger t einbau in einen oberschrank hochschrank cgr1700n,300,Microwaves,YA-9565-US,3484.0,1.9,3/2/2023
25945,neff einbaumikrowelle edelstahl cgr 1700 n c17gr00n0,298,Microwaves,LW-2351-JU,4835.0,4.9,4/28/2023
25946,clatronic mwg786 weiss microwave 700 w grill function,52,Microwaves,KD-6500-VV,1841.0,5.0,8/2/2022
25947,clatronic mwg786 weiss microwave 700 w grill function,16,Microwaves,JC-4551-ST,3760.0,1.3,3/20/2022
25948,bosch hmt84m621b hmt84m624b series 6 900w built in microwave 25l white,130,Microwaves,AF-3759-NS,4552.0,4.7,5/19/2022
25949,bosch hmt84m624b built in compact microwave oven white,293,Microwaves,PT-8252-IL,3026.0,2.2,8/7/2024
25950,hotpoint mwh2322x,338,Microwaves,ZQ-4305-AP,3965.0,3.8,4/8/2022
25951,hotpoint mwh2322x microwave with grill,153,Microwaves,IG-1972-GY,1601.0,2.4,10/26/2023
25952,igenix ig2860 solo manual microwave 5 power levels and defrost function 35 minute timer 800 w 20 litre stainless steel,17,Microwaves,EO-5348-NO,1146.0,4.9,7/17/2022
25953,igenix ig2860 20 litre 800w manual microwave stainless steel,53,Microwaves,TC-5878-NG,4326.0,1.4,2/24/2024
25954,daewoo kor6a0rc. case design countertop product type solo microwav,18,Microwaves,FD-7987-BF,2684.0,3.0,6/5/2022
25955,daewoo kor 6aorc microwave,153,Microwaves,IK-5645-XH,111.0,2.7,12/9/2024
25956,bosch microwave oven 20ltr black frameless,315,Microwaves,QR-9432-ME,592.0,2.3,4/24/2023
25957,bosch hmt75m664 microwave oven,324,Microwaves,TI-8691-YO,2439.0,3.6,8/16/2022
25958,neff h12we60n0g 900w 25l built in,313,Microwaves,QI-4374-QQ,1238.0,1.5,6/6/2023
25959,neff h12we60n0g 900w 25l built in standard microwave stainless steel,3,Microwaves,XS-1528-QS,2794.0,3.9,5/29/2022
25960,neff microwave oven h12we60n0g,325,Microwaves,OC-5634-YW,2414.0,4.9,12/17/2024
25961,igenix ig2980 20 litre 800w manual microwave white,53,Microwaves,WV-1708-KL,2129.0,4.2,6/11/2022
25962,igenix ig2980 microwave,153,Microwaves,BH-4456-OP,2853.0,4.4,5/12/2024
25963,igenix ig1807 microwave,339,Microwaves,BT-1078-ZU,2869.0,2.4,1/30/2023
25964,igenix ig1807 microwave,332,Microwaves,VB-2129-NV,3598.0,2.3,3/11/2024
25965,panasonic microwave ne 3280bpq,334,Microwaves,ZI-2005-PO,3803.0,3.1,7/5/2022
25966,panasonic 3200w microwave oven ne3280bpq,327,Microwaves,WF-0407-AW,1526.0,1.2,7/12/2023
25967,samsung cm1529xeu 1500w microwave oven dn587,326,Microwaves,QC-5530-UK,1969.0,4.8,3/22/2023
25968,samsung 1500w microwave oven cm1529xeu,327,Microwaves,FH-7724-JS,951.0,1.6,4/9/2024
25969,panasonic ne 1037 commercial microwave 1000w,17,Microwaves,CH-4529-ND,1502.0,4.6,3/28/2022
25970,panasonic 1000w microwave oven ne 1037bzq,327,Microwaves,CM-4762-BG,4467.0,1.3,3/14/2023
25971,akai 20ltr 800w manual microwave white,136,Microwaves,DW-7286-MH,3336.0,4.3,5/31/2023
25972,akai a24001 manual solo microwave with 6 power levels 800 w 20 litre white,3,Microwaves,LS-8640-JP,109.0,1.6,8/4/2024
25973,akai white manual microwave 800w,321,Microwaves,VR-5177-DI,3986.0,1.2,1/26/2024
25976,belling bimw60 built in microwave stainless steel,22,Microwaves,ZI-2722-HP,2354.0,3.9,3/7/2024
25977,belling bimw60 integrated microwave with convection oven grill 444442598,125,Microwaves,EN-2099-ZG,225.0,2.1,11/17/2023
25978,belling bimw60 built in microwave with grill for a 60cm wide cabinet stainless steel,6,Microwaves,BL-8385-OT,3011.0,3.9,11/21/2022
25979,caso mg20 menu microwave 800 w grill function,16,Microwaves,NE-1519-PC,4126.0,3.2,9/15/2023
25980,caso mg 20 menu,119,Microwaves,SI-3764-TW,613.0,1.4,11/18/2023
25981,sharp r 20stw r 20stw,297,Microwaves,FV-6986-WM,98.0,4.7,2/4/2023
25982,mikrowelle r 20stw,40,Microwaves,FJ-5897-UM,810.0,2.8,5/17/2024
25983,sharp r 242ww r 242ww,297,Microwaves,CF-0328-EW,3337.0,3.9,8/5/2022
25984,mikrowellenger t r 242ww,40,Microwaves,NY-5695-OF,2699.0,3.0,3/19/2024
25985,daewoo kor6l5r. case design countertop interior capacity 20 l mic,18,Microwaves,FQ-8489-HL,4909.0,3.4,8/18/2024
25986,daewoo kor6l5r 20 litre 800w digital microwave stainless steel,53,Microwaves,QB-3364-BZ,1019.0,2.2,9/27/2024
25987,mikrowellenger t 800w 20l leuchtskala r 242bkw,40,Microwaves,YB-9692-BH,3025.0,1.8,7/20/2024
25988,daewoo kor6l6bd. case design countertop interior capacity 20 l mi,18,Microwaves,IG-8558-BT,3528.0,3.2,8/28/2022
25989,daewoo kor6l6bd 20 litre 800w touch control microwave white,53,Microwaves,ZC-7206-II,3886.0,2.8,2/17/2022
25990,de dietrich dme1145x built in single electric compact oven stainless steel,131,Microwaves,BZ-3128-IY,2979.0,2.6,5/24/2024
25992,panasonic compact microwave oven 950w,303,Microwaves,RU-3180-UR,3340.0,3.7,5/12/2022
25993,panasonic nnsd271sbpq 950watt microwave oven,160,Microwaves,XL-0780-TN,796.0,3.8,9/17/2023
25994,amica eb mikrowelle m. grill 20l 1000/800w emw 13180 e eds emw13180e,297,Microwaves,TC-4585-WB,1957.0,1.2,8/24/2023
25995,amica mikrowelle new platinum design emw 13180 e,298,Microwaves,RH-9427-JQ,3066.0,2.4,11/4/2023
25996,candy mic20gdfx,294,Microwaves,EP-3741-XE,3020.0,2.6,11/30/2022
25997,candy mic20gdfx,293,Microwaves,HC-1593-PF,2680.0,1.4,2/5/2022
25998,hoover hmb20gdfx integrated microwave oven with grill,294,Microwaves,YI-9025-AU,4441.0,1.9,2/17/2024
25999,hoover hmb20gdfx integrated microwave oven with grill,293,Microwaves,IO-3616-WY,4819.0,1.2,8/11/2022
26000,baumatic btm25.5ss microwave combi 900w 25litres stainless steel,131,Microwaves,XV-8482-OC,2948.0,5.0,6/14/2023
26001,baumatic btm255ss freestanding 900w microwave combi,165,Microwaves,MZ-2301-BD,3731.0,3.9,8/29/2022
26002,bauknecht komfort mikrowelle mikro tandem mhc 8812 pt,298,Microwaves,XJ-3192-JT,1101.0,1.3,5/14/2022
26003,bauknecht kompaktger t mhc 8812 pt,300,Microwaves,NX-7658-ZK,1037.0,1.1,1/26/2023
26004,zanussi zht610w 60cm cooker hood in white,125,Microwaves,QN-9689-SQ,4231.0,3.9,4/12/2022
26005,zanussi zht610w 60cm wide visor cooker hood white,293,,OV-1874-VV,791.0,2.8,11/12/2023
26006,amica ub mikrowelle 17l mw 13152 si mw13152si,297,Microwaves,EA-5200-SL,4174.0,4.1,5/13/2023
26007,amica mw 13152 si silver,3,Microwaves,JF-3901-RZ,1778.0,4.7,5/26/2023
26008,amica stand mirkowelle silber mw 13152 si,298,Microwaves,PO-9273-LO,4800.0,3.4,12/4/2023
26009,mic201ex candy builtin microwave and grill,309,Microwaves,BV-7903-UO,981.0,1.7,9/20/2024
26010,candy mic 201 ex microwave oven,324,Microwaves,NK-9340-FI,1265.0,4.1,8/6/2024
26011,exquisit mw ed 8323.3s,119,Microwaves,GZ-1102-GS,743.0,4.8,4/20/2024
26012,exquisit mwed83233s edelstahl 800w 23l mwed83233s,297,Microwaves,ST-6378-ZK,2431.0,3.3,1/6/2022
26013,daewoo kor1n0a. case design countertop interior capacity 31 l mic,18,Microwaves,YT-4022-ZP,374.0,3.7,8/15/2024
26014,daewoo kor1noa microwave,332,Microwaves,EJ-9224-EP,1753.0,2.3,7/13/2022
26015,clatronic mwg775h microwave 800 w heat convection grill function,52,Microwaves,XF-0654-JC,3897.0,2.5,1/12/2024
26016,clatronic mwg775h microwave 800 w heat convection grill function,16,Microwaves,BC-9658-PT,2536.0,3.9,6/30/2024
26017,clatronic mwg 775 h combined microwave oven with grill and convection,3,Microwaves,RO-6966-NK,1991.0,4.7,4/18/2023
26018,siemens mikrowelle hf15g541 800w 17ltr,119,Microwaves,GP-5144-OY,2928.0,3.5,8/4/2022
26019,siemens hf15g541 microwave microwaves 1270w 230v 50 hz 46.2 cm 32 cm 29 cm,3,Microwaves,HU-9384-VK,3446.0,4.2,5/25/2024
26020,siemens mikrowelle mit grill hf15g541,298,Microwaves,OJ-6752-FV,591.0,1.7,2/7/2022
26021,sharp r 642 ww kombi mikrowelle wei,333,Microwaves,ZQ-7601-TF,4628.0,1.8,4/16/2023
26022,sharp mikrowelle 2in1 r642ww r642ww,297,Microwaves,CA-4898-HQ,2569.0,3.1,3/28/2023
26023,sharp r 642 w w microwave oven with grill freestanding white,3,Microwaves,PN-7853-DM,2872.0,1.7,10/9/2024
26024,mikrowellenger t r 642ww,40,Microwaves,AU-8594-OB,1176.0,3.5,4/13/2022
26025,samsung 1850w microwave oven cm1919,335,Microwaves,YU-3075-EN,1335.0,2.2,2/11/2022
26026,samsung 1850w microwave oven cm1919,327,Microwaves,QT-1278-LQ,4693.0,4.2,8/4/2024
26027,sharp r21at commercial microwave oven 1000w steel,3,Microwaves,ZM-3359-XE,112.0,4.2,3/7/2022
26028,sharp microwave oven r21at,340,Microwaves,DT-7956-QU,3772.0,2.9,7/31/2024
26029,russell hobbs luna 800w standard microwave rhmdl801cp copper,22,Microwaves,QZ-8818-BK,1845.0,1.7,7/12/2022
26030,kenwood k25cse16 combination microwave silver,7,Microwaves,SY-7650-VQ,1987.0,3.6,11/27/2024
26031,cookworks standard microwave em717 silver,22,Microwaves,RR-3924-XY,4829.0,5.0,5/17/2023
26032,essentials c17mw14 solo microwave white,7,Microwaves,OW-0568-KC,1985.0,3.5,10/26/2023
26033,hotpoint free standing microwave oven in white,31,Microwaves,WN-8328-RP,3292.0,1.1,12/18/2022
26034,hotpoint mwh 2031 mw0 easy compact solo microwave with touch control 20 litre white,3,Microwaves,OL-2780-HB,3242.0,1.1,11/22/2022
26035,700watts microwave 20litres touch control white,123,Microwaves,XK-6247-RA,252.0,2.3,11/27/2024
26036,sharp combination microwave r861slm combination touch microwave silver,22,Microwaves,IO-3167-EK,123.0,1.8,4/18/2022
26037,nordmende nm823bbl built in combi microwave c/w kit,294,Microwaves,ER-5955-OB,1236.0,4.3,9/23/2023
26038,samsung ms23h3125aw solo microwave black white,7,Microwaves,QG-5846-KZ,623.0,4.4,5/31/2022
26039,russell hobbs standard microwave colours plus cream,22,Microwaves,WR-0498-KV,3156.0,2.0,12/16/2024
26040,russell hobbs rhmd702c 30l digital 700w solo microwave cream,3,Microwaves,PW-8176-XN,3136.0,2.3,5/27/2024
26041,samsung ms28j5215as solo microwave silver,7,Microwaves,XV-0912-RS,3389.0,1.9,12/1/2022
26042,de longhi microwave p90d 23l 900w standard easi tronic red,22,Microwaves,NV-8848-PR,3417.0,4.6,3/14/2024
26043,de longhi p90d23el b1a 23l solo microwave red,3,Microwaves,CW-2383-JF,1655.0,3.0,2/6/2024
26044,sharp microwave free standing microwave oven in silver,31,Microwaves,GJ-7862-OW,1266.0,3.6,9/16/2022
26045,kenwood k25mms14 solo microwave silver,3,Microwaves,TA-0179-WV,2945.0,2.7,2/21/2024
26046,kenwood k25mms14 solo microwave silver,7,Microwaves,GF-4634-HW,1160.0,3.5,2/3/2022
26047,russell hobbs standard microwave rhm2072s silver,22,Microwaves,JE-2642-QT,2294.0,2.5,11/22/2022
26048,russell hobbs rhm2072s 20 litre 800w silver digital microwave,3,Microwaves,OF-9723-GH,440.0,2.4,4/16/2024
26049,kenwood k23cm13 combination microwave mirror finish,7,Microwaves,MO-9847-ZU,2092.0,3.5,11/22/2023
26050,morphy richards touch microwave em823ags 23l 800w solo black,22,Microwaves,SU-4236-WI,2705.0,3.4,1/9/2024
26051,bosch free standing microwave oven in stainless steel,31,Microwaves,AM-7892-WW,3759.0,2.2,1/14/2024
26052,samsung free standing microwave oven in white,31,Microwaves,ZW-3832-LM,553.0,1.6,4/26/2024
26053,kenwood k30css14 combination microwave stainless steel,7,Microwaves,FU-8826-GF,4904.0,2.5,4/27/2022
26054,logik l20ms14 solo microwave silver,7,Microwaves,EE-9187-BG,1112.0,2.7,10/12/2023
26055,logik l20ms14 solo microwave silver,3,Microwaves,DV-7463-CP,2777.0,3.5,2/7/2023
26056,russell hobbs rhm2574 25l stainless steel combination microwave,122,Microwaves,UQ-4227-VQ,1833.0,4.7,9/23/2024
26057,de longhi standard microwave p90d25 stainless steel,22,Microwaves,SS-1355-UU,1314.0,1.1,8/21/2022
26058,panasonic nnct579s 27l combination microwave oven stainless steel,122,Microwaves,OC-6852-MK,3493.0,2.0,7/17/2024
